company_id,year,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,dividend_payout_ratio,financial_year,return_on_equity_pct_yoy_change,debt_to_equity_yoy_change,interest_coverage_yoy_change,asset_turnover_yoy_change,dividend_payout_ratio_yoy_change,roe_momentum,debt_momentum,interest_momentum,asset_turnover_momentum,financial_momentum_score,trend_classification
ADANIENSOL,Mar 2017,14.116050220563285,3.045469969460468,2.19358407079646,0.2244945749746311,0.0,2017,0.3435951307429246,-0.1674791323359397,0.17999995376406686,0.037707583658438404,0.0,0,1,0,0,1,Improving
ADANIENSOL,Mar 2018,18.87072808320951,1.7216443784051512,3.1896162528216703,0.2284390385172313,0.0,2018,4.754677862646226,-1.323825591055317,0.9960321820252105,0.003944463542600196,0.0,1,1,0,0,2,Improving
ADANIENSOL,Mar 2019,6.950142981474575,2.50366778565212,1.9971243709561464,0.2243688187235088,0.0,2019,-11.920585101734936,0.7820234072469687,-1.192491881865524,-0.00407021979372249,0.0,-1,-1,-1,0,-3,Strong Decline
ADANIENSOL,Mar 2020,8.30685963054477,2.8528062124955875,1.902591599642538,0.2874770214801944,0.0,2020,1.3567166490701945,0.34913842684346763,-0.09453277131360838,0.06310820275668558,0.0,0,-1,0,0,-1,Declining
ADANIENSOL,Mar 2021,14.46350487722839,3.0378966251821957,1.865847897968824,0.2295878243974649,0.0,2021,6.15664524668362,0.1850904126866082,-0.03674370167371399,-0.05788919708272949,0.0,1,-1,0,0,0,Declining
ADANIENSOL,Mar 2022,12.46847573892868,3.016443054574801,1.7784355179704017,0.2371902915894151,0.0,2022,-1.99502913829971,-0.021453570607394834,-0.08741237999842233,0.007602467191950207,0.0,0,0,0,0,0,Declining
ADANIENSOL,Mar 2023,10.90305557919823,2.916843986722274,1.6245954692556634,0.2464770451679893,0.0,2023,-1.565420159730449,-0.0995990678525267,-0.15384004871473822,0.009286753578574197,0.0,0,0,0,0,0,Declining
ADANIENSOL,Mar 2024,9.461276797721698,2.93252116130053,2.063968196602819,0.2836960606785336,0.0,2024,-1.4417787814765326,0.015677174578256015,0.4393727273471555,0.037219015510544295,0.0,0,0,0,0,0,Declining
ADANIENT,Mar 2013,5.692652832305104,3.240418769863526,1.7242268041237114,0.4145399612053168,0.8210180623973727,2013,,,,,,0,0,0,0,0,Declining
ADANIENT,Mar 2014,11.1377699204445,3.0298438355011155,1.6452744169735227,0.4652503767929417,0.2645502645502645,2014,5.445117088139396,-0.21057493436241037,-0.07895238715018871,0.0507104155876249,-0.5564677978471082,1,1,0,0,2,Improving
ADANIENT,Mar 2015,8.931902985074627,3.248250932835821,1.7644557823129252,0.4931608500742055,0.3481288076588337,2015,-2.2058669353698726,0.21840709733470565,0.11918136533940249,0.027910473281263837,0.08357854310856921,-1,-1,0,0,-2,Strong Decline
ADANIENT,Mar 2016,7.474958887726117,1.4328748691882194,1.2409727339719971,0.8159504786583172,0.4,2016,-1.4569440973485106,-1.8153760636476017,-0.5234830483409281,0.32278962858411164,0.05187119234116633,0,1,0,1,2,Improving
ADANIENT,Mar 2017,6.543576683644596,1.4746745897000566,1.513126491646778,0.7673226775325029,0.4324324324324324,2017,-0.9313822040815207,0.041799720511837224,0.2721537576747808,-0.04862780112581422,0.03243243243243238,0,0,0,0,0,Declining
ADANIENT,Mar 2018,3.936642587315263,1.1688647359003248,1.6304,0.6368938923854268,1.0101010101010102,2018,-2.606934096329333,-0.3058098537997318,0.11727350835322214,-0.13042878514707612,0.5776685776685777,-1,1,0,-1,-1,Declining
ADANIENT,Mar 2019,3.429113580916238,0.7619273515857956,1.2116923076923076,0.9492900131653188,1.185770750988142,2019,-0.5075290063990252,-0.4069373843145292,-0.41870769230769245,0.312396120779892,0.17566974088713194,0,1,0,1,2,Improving
ADANIENT,Mar 2020,6.136779370980115,0.7328140673865581,1.459287531806616,0.9259306666666668,0.9615384615384616,2020,2.707665790063877,-0.029113284199237532,0.24759522411430845,-0.02335934649865201,-0.22423228944968054,1,0,0,0,1,Improving
ADANIENT,Mar 2021,6.0959263360335685,0.9456844804475786,1.8198983297022515,0.7659685762442606,1.147227533460803,2021,-0.04085303494654635,0.2128704130610205,0.36061079789563544,-0.15996209042240617,0.18568907192234152,0,-1,0,-1,-2,Strong Decline
ADANIENT,Mar 2022,3.5404591813811384,1.8692546165251385,1.4703087885985748,0.6833618805740949,1.7766497461928936,2022,-2.55546715465243,0.9235701360775599,-0.3495895411036767,-0.08260669567016576,0.6294222127320905,-1,-1,0,0,-2,Strong Decline
ADANIENT,Mar 2023,7.328068742246831,1.6096335965628876,2.2217183169564123,0.902759099081244,0.2477291494632535,2023,3.787609560865693,-0.25962101996225084,0.7514095283578375,0.2193972185071491,-1.5289205967296402,1,1,0,1,3,Strong Improvement
ADANIENT,Mar 2024,8.534650424813185,1.671358378544375,2.497694840834248,0.6004321671876751,0.1499250374812593,2024,1.2065816825663536,0.06172478198148745,0.2759765238778358,-0.30232693189356885,-0.09780411198199421,0,0,0,-1,-1,Declining
ADANIGREEN,Mar 2017,-3.906899418121363,3.6134663341645887,1.2065868263473054,0.0814935064935064,-0.0,2017,,,,,,0,0,0,0,0,Declining
ADANIGREEN,Mar 2018,-10.290827740492167,7.355704697986577,1.5271739130434785,0.0942135081800241,-0.0,2018,-6.383928322370805,3.7422383638219885,0.3205870866961731,0.012720001686517698,0.0,-1,-1,0,0,-2,Strong Decline
ADANIGREEN,Mar 2019,-24.573202276254527,5.764097258147957,1.3612845673505798,0.1404011461318051,-0.0,2019,-14.28237453576236,-1.5916074398386204,-0.1658893456928987,0.046187637951781005,0.0,-1,1,0,0,0,Declining
ADANIGREEN,Mar 2020,-2.88502333474756,6.307170131523122,1.457286432160804,0.1383521493703864,-0.0,2020,21.68817894150697,0.5430728733751655,0.0960018648102241,-0.0020489967614187032,0.0,1,-1,0,0,0,Declining
ADANIGREEN,Mar 2021,8.272727272727273,11.004090909090907,1.1474654377880185,0.1088805241879269,0.0,2021,11.157750607474833,4.696920777567785,-0.30982099437278543,-0.029471625182459493,0.0,1,-1,0,0,0,Declining
ADANIGREEN,Mar 2022,18.706962509563887,20.211170619739864,1.3419946503630111,0.0870678834345421,0.0,2022,10.434235236836614,9.207079710648957,0.19452921257499267,-0.021812640753384807,0.0,1,-1,0,0,0,Declining
ADANIGREEN,Mar 2023,13.321467688937568,7.423740416210296,1.7073170731707317,0.1162175492086266,0.0,2023,-5.3854948206263185,-12.787430203529567,0.36532242280772054,0.02914966577408451,0.0,-1,1,0,0,0,Declining
ADANIGREEN,Mar 2024,12.81269066503966,6.595281675818589,1.4618457850579305,0.1046704357105555,0.0,2024,-0.5087770238979079,-0.8284587403917074,-0.24547128811280117,-0.01154711349807111,0.0,0,1,0,0,1,Improving
ADANIPORTS,Mar 2013,25.633406318423525,1.817328745699093,4.394833948339484,0.1700499168053244,0.7321537522879805,2013,,,,,,0,0,0,0,0,Declining
ADANIPORTS,Mar 2014,19.86309184255562,1.4807758128921849,2.9877175025588536,0.1957288163066823,0.6892590465249857,2014,-5.770314475867906,-0.3365529328069081,-1.40711644578063,0.025678899501357877,-0.04289470576299481,-1,1,-1,0,-1,Declining
ADANIPORTS,Mar 2015,21.58848118903855,1.651277287505806,3.3208510638297875,0.1917586185399912,0.4302925989672977,2015,1.725389346482931,0.17050147461362108,0.33313356127093385,-0.00397019776669108,-0.258966447557688,0,-1,0,0,-1,Declining
ADANIPORTS,Mar 2016,21.147723065531284,1.6543502406516104,4.072064056939502,0.1852025530806304,0.2801120448179272,2016,-0.4407581235072655,0.003072953145804469,0.7512129931097147,-0.006556065459360799,-0.15018055414937054,0,0,0,0,0,Declining
ADANIPORTS,Mar 2017,22.264064817984707,1.267488303092548,4.854838709677419,0.1945859946044409,0.1793951819579702,2017,1.1163417524534225,-0.3868619375590625,0.7827746527379169,0.009383441523810487,-0.10071686285995698,0,1,0,0,1,Improving
ADANIPORTS,Mar 2018,17.652968473424867,1.0701813136870306,4.532615579480684,0.2397264624309275,0.2981029810298103,2018,-4.61109634455984,-0.19730698940551727,-0.3222231301967353,0.04514046782648659,0.11870779907184012,-1,1,0,0,0,Declining
ADANIPORTS,Mar 2019,16.596914492040046,1.1370425077958313,4.76245487364621,0.1940118271740867,0.0247218788627935,2019,-1.0560539813848209,0.06686119410880065,0.22983929416552584,-0.0457146352568408,-0.27338110216701683,0,0,0,0,0,Declining
ADANIPORTS,Mar 2020,14.868209136976075,1.1879640177554307,3.0481804202972835,0.1917567065587803,0.4491413474240422,2020,-1.7287053550639708,0.05092150995959943,-1.714274453348926,-0.0022551206153063885,0.42441946856124874,0,0,-1,0,-1,Declining
ADANIPORTS,Mar 2021,16.586183108307875,1.1778522387569397,3.852771618625277,0.168271164624172,0.3961180431768666,2021,1.7179739713317996,-0.010111778998491028,0.8045911983279934,-0.023485541934608306,-0.05302330424717561,0,0,0,0,0,Declining
ADANIPORTS,Mar 2022,11.843332297171278,1.1461944955883407,3.7452830188679247,0.1741009681881051,0.4441752473248536,2022,-4.742850811136597,-0.03165774316859893,-0.10748859975735225,0.005829803563933117,0.048057204147986976,-1,0,0,0,-1,Declining
ADANIPORTS,Mar 2023,11.8773271056864,1.1772455881380952,4.632670334320778,0.1852473725824649,0.3709886848451122,2023,0.03399480851512138,0.031051092549754467,0.8873873154528535,0.011146404394359793,-0.07318656247974137,0,0,0,0,0,Declining
ADANIPORTS,Mar 2024,15.3548827162833,0.937322369168972,5.703988291255032,0.2283010965905691,0.1974333662388943,2024,3.4775556105969,-0.23992321896912316,1.0713179569342541,0.0430537240081042,-0.17355531860621792,1,1,1,0,3,Strong Improvement
ADANIPOWER,Mar 2013,-53.459119496855344,9.735616119263918,0.5637110980622431,0.122366881217086,-0.0,2013,,,,,,0,0,0,0,0,Declining
ADANIPOWER,Mar 2014,-4.447501146263182,6.747669264863212,1.1035559827006247,0.2609509865676978,-0.0,2014,49.01161835059216,-2.9879468544007057,0.5398448846383817,0.13858410535061177,0.0,1,1,0,1,3,Strong Improvement
ADANIPOWER,Mar 2015,-14.253275109170303,7.815196506550218,0.9617598684210528,0.3195095256011219,-0.0,2015,-9.805773962907121,1.0675272416870056,-0.14179611427957195,0.05855853903342412,0.0,-1,-1,0,0,-2,Strong Decline
ADANIPOWER,Mar 2016,7.378146759507231,7.06065881092662,1.583093525179856,0.3348154207457054,0.0,2016,21.631421868677535,-0.7545376956235978,0.6213336567588031,0.015305895144583526,0.0,1,1,0,0,2,Improving
ADANIPOWER,Mar 2017,-205.8,17.494666666666667,1.013215859030837,0.3162590370712198,-0.0,2017,-213.17814675950723,10.434007855740047,-0.5698776661490188,-0.018556383674485644,-0.0,-1,-1,0,0,-2,Strong Decline
ADANIPOWER,Mar 2018,-236.55793025871765,59.43194600674916,0.9759425493716336,0.2920262340352088,-0.0,2018,-30.757930258717636,41.93727934008249,-0.0372733096592035,-0.024232803036010997,0.0,-1,-1,0,0,-2,Strong Decline
ADANIPOWER,Mar 2019,-12.75933609958506,6.091804979253112,0.8808555771610395,0.3513127895859381,-0.0,2019,223.7985941591326,-53.340141027496045,-0.09508697221059415,0.059286555550729314,0.0,1,1,0,0,2,Improving
ADANIPOWER,Mar 2020,-35.10260762228052,8.517049837987965,1.0788334901222951,0.3527890703098967,-0.0,2020,-22.343271522695463,2.425244858734853,0.19797791296125566,0.0014762807239586118,0.0,-1,-1,0,0,-2,Strong Decline
ADANIPOWER,Mar 2021,9.685045374818882,4.005109433386716,1.701527614571093,0.3327284724513362,0.0,2021,44.78765299709941,-4.5119404046012495,0.6226941244487978,-0.020060597858560514,0.0,1,1,0,0,2,Improving
ADANIPOWER,Mar 2022,26.613209080565635,2.662675407704394,2.412942612942613,0.3380173454824898,0.0,2022,16.928163705746755,-1.342434025682322,0.7114149983715199,0.005288873031153607,0.0,1,1,0,0,2,Improving
ADANIPOWER,Mar 2023,35.90507430713616,1.4175257731958764,3.0281943611277744,0.4517891891262045,0.0,2023,9.291865226570525,-1.2451496345085176,0.6152517481851616,0.11377184364371473,0.0,1,1,0,1,3,Strong Improvement
ADANIPOWER,Mar 2024,48.27674122146251,0.8023177656738903,5.380165289256198,0.5472399439185297,0.0,2024,12.371666914326347,-0.615208007521986,2.351970928128424,0.09545075479232518,0.0,1,1,1,0,3,Strong Improvement
AMBUJACEM,Dec 2012,14.686825053995682,0.0068205069910196,31.705128205128204,0.7897124341838802,3.3281733746130038,2012,,,,,,0,0,0,0,0,Declining
AMBUJACEM,Dec 2013,13.506658211794548,0.0050729232720355,24.91044776119403,0.7070855202222909,3.442879499217528,2013,-1.1801668422011335,-0.0017475837189841002,-6.794680443934176,-0.08262691396158928,0.114706124604524,0,0,-1,0,-1,Declining
AMBUJACEM,Dec 2014,14.766633565044687,0.0033763654419066,29.303030303030305,0.7173223807465052,3.093476798924008,2014,1.2599753532501392,-0.0016965578301289,4.392582541836276,0.010236860524214353,-0.3494027002935196,0,0,1,0,1,Improving
AMBUJACEM,Dec 2015,7.866809463538117,0.0034076526141563,16.76086956521739,0.6677280124531239,6.683168316831684,2015,-6.89982410150657,3.128717224970025e-05,-12.542160737812914,-0.049594368293381375,3.5896915179076756,-1,0,-1,0,-2,Strong Decline
AMBUJACEM,Dec 2016,7.234751021643711,0.001463094697543,20.79084967320261,0.6121740190104802,3.486750348675035,2016,-0.6320584418944062,-0.0019445579166133002,4.029980107985221,-0.05555399344264367,-3.196417968156649,0,0,1,0,1,Improving
AMBUJACEM,Dec 2017,9.408862229102168,0.0011609907120743,18.728155339805824,0.6648736939930722,2.416452442159383,2017,2.1741112074584565,-0.0003021039854687001,-2.062694333396788,0.05269967498259198,-1.070297906515652,1,0,-1,0,0,Declining
AMBUJACEM,Dec 2018,13.29012069736254,0.0017881090746535,23.594117647058823,0.6964510176245621,0.4709048099562731,2018,3.8812584682603717,0.0006271183625792,4.865962307253,0.031577323631489906,-1.9455476322031098,1,0,1,0,2,Improving
AMBUJACEM,Dec 2019,11.558268959215882,0.0017027992358169,27.04117647058824,0.6745980387276619,0.5030542579949695,2019,-1.7318517381466574,-8.53098388366e-05,3.4470588235294173,-0.021852978896900188,0.032149448038696404,0,0,1,0,1,Improving
AMBUJACEM,Dec 2020,13.65294195192688,0.0206969284176297,35.75714285714286,0.6172516239488394,4.859993562922433,2020,2.094672992710999,0.018994129181812803,8.71596638655462,-0.05734641477882252,4.356939304927463,1,0,1,0,2,Improving
AMBUJACEM,Dec 2021,14.636743709079436,0.0188135994320422,42.53424657534247,0.6407477048999004,1.2126111560226354,2021,0.9838017571525555,-0.0018833289855875006,6.777103718199612,0.023496080951061038,-3.6473824068997978,0,0,1,0,1,Improving
AMBUJACEM,Mar 2024,11.428984947896565,0.0168612504824392,23.18840579710145,0.5081135747230352,0.2532714225411566,2024,-3.2077587611828715,-0.001952348949603,-19.345840778241023,-0.1326341301768652,-0.9593397334814788,-1,0,-1,-1,-3,Strong Decline
APOLLOHOSP,Mar 2013,11.03021477975974,0.4415726246814707,5.941747572815534,0.7829248026589115,8.25082508250825,2013,,,,,,0,0,0,0,0,Declining
APOLLOHOSP,Mar 2014,10.581121934833725,0.4514612025529056,5.680672268907563,0.814392523364486,7.936507936507936,2014,-0.44909284492601564,0.009888577871434934,-0.26107530390797073,0.031467720705574465,-0.314317146000314,0,0,0,0,0,Declining
APOLLOHOSP,Mar 2015,10.561160151324083,0.6279949558638083,6.245762711864407,0.7940857717912989,7.164179104477612,2015,-0.019961783509641506,0.17653375331090265,0.5650904429568433,-0.020306751573187065,-0.7723288320303237,0,-1,0,0,-1,Declining
APOLLOHOSP,Mar 2016,7.052821128451381,0.8505402160864346,3.8,0.8355978260869565,14.893617021276595,2016,-3.5083390228727023,0.22254526022262633,-2.4457627118644067,0.04151205429565763,7.729437916798983,-1,-1,-1,0,-3,Strong Decline
APOLLOHOSP,Mar 2017,3.952926976463488,0.9429692214846108,2.8560311284046693,0.8954708132790324,29.00763358778626,2017,-3.099894151987893,0.09242900539817622,-0.9439688715953305,0.0598729871920759,14.114016566509664,-1,0,0,0,-1,Declining
APOLLOHOSP,Mar 2018,1.8450184501845015,1.0538130381303814,2.715254237288136,0.9589343880874824,98.33333333333331,2018,-2.1079085262789867,0.11084381664577059,-0.14077689111653324,0.06346357480845,69.32569974554706,-1,-1,0,0,-2,Strong Decline
APOLLOHOSP,Mar 2019,5.9988002399520095,1.1016796640671866,3.27217125382263,1.0492035784420686,17.5,2019,4.153781789767508,0.04786662593680524,0.5569170165344941,0.09026919035458614,-80.83333333333331,1,0,0,0,1,Improving
APOLLOHOSP,Mar 2020,12.934131736526949,1.0766467065868264,2.9849906191369606,0.996279564177518,4.166666666666666,2020,6.935331496574939,-0.025032957480360274,-0.28718063468566957,-0.05292401426455062,-13.333333333333334,1,0,0,0,1,Improving
APOLLOHOSP,Mar 2021,2.976319791440365,0.9037584184227676,2.538975501113586,0.9269662921348316,21.16788321167883,2021,-9.957811945086583,-0.17288828816405877,-0.4460151180233747,-0.06931327204268634,17.001216545012163,-1,1,0,0,0,Declining
APOLLOHOSP,Mar 2022,19.704783923172684,0.723457229237062,5.775725593667546,1.1057235502601614,1.444043321299639,2022,16.72846413173232,-0.1803011891857056,3.23675009255396,0.17875725812532983,-19.723839890379192,1,1,1,1,4,Strong Improvement
APOLLOHOSP,Mar 2023,13.61729590190384,0.6989351403678606,5.41994750656168,1.152330743618202,3.080568720379147,2023,-6.087488021268843,-0.024522088869201375,-0.35577808710586556,0.04660719335804053,1.636525399079508,-1,0,0,0,-1,Declining
APOLLOHOSP,Mar 2024,13.480392156862743,0.7688869665513264,5.33184855233853,1.1383944570541151,2.7807486631016043,2024,-0.13690374504109748,0.06995182618346574,-0.08809895422314984,-0.013936286564086853,-0.2998200572775427,0,0,0,0,0,Declining
ASIANPAINT,Mar 2013,34.2789598108747,0.0741725768321513,41.35714285714285,1.5483490566037736,3.4482758620689653,2013,,,,,,0,0,0,0,0,Declining
ASIANPAINT,Mar 2014,31.27011636543699,0.0616489230007427,41.75,1.513312693498452,3.32541567695962,2014,-3.008843445437712,-0.012523653831408597,0.392857142857153,-0.035036363105321655,-0.12286018510934538,-1,0,0,0,-1,Declining
ASIANPAINT,Mar 2015,30.09278785322649,0.0881484605651623,53.40476190476191,1.527372672201032,2.943237561317449,2015,-1.1773285122105008,0.026499537564419605,11.654761904761912,0.014059978702579912,-0.3821781156421711,0,0,1,0,1,Improving
ASIANPAINT,Mar 2016,27.632183908045977,0.0495019157088122,55.61224489795919,1.351548442087319,2.273987798114254,2016,-2.4606039451805124,-0.03864654485635011,2.2074829931972744,-0.17582423011371295,-0.6692497632031946,-1,0,1,-1,-1,Declining
ASIANPAINT,Mar 2017,26.512361914781696,0.0736454497632824,80.91891891891892,1.2141878274889155,2.5297619047619047,2017,-1.1198219932642814,0.0241435340544702,25.306674020959733,-0.13736061459840343,0.25577410664765043,0,0,1,-1,0,Declining
ASIANPAINT,Mar 2018,24.94649227110583,0.0633769322235434,78.14634146341463,1.2224805638305605,1.9542421353670163,2018,-1.5658696436758675,-0.010268517539738994,-2.7725774555042904,0.008292736341644957,-0.5755197693948884,0,0,-1,0,-1,Declining
ASIANPAINT,Mar 2019,23.3132720937599,0.1393728222996515,34.22727272727273,1.1840728660225244,2.1286231884057973,2019,-1.6332201773459296,0.0759958900761081,-43.9190687361419,-0.0384076978080361,0.17438105303878104,0,0,-1,0,-1,Declining
ASIANPAINT,Mar 2020,27.38400789733465,0.1103652517275419,40.75490196078432,1.2523856735654977,1.5501081470800289,2020,4.0707358035747525,-0.029007570572109606,6.527629233511597,0.06831280754297331,-0.5785150413257685,1,0,1,0,2,Improving
ASIANPAINT,Mar 2021,25.042948617835396,0.0853506168983289,52.78260869565217,1.0667157946450505,1.7149984409105083,2021,-2.3410592794992553,-0.025014634829212998,12.027706734867849,-0.18566987892044717,0.16489029383047948,-1,0,1,-1,-1,Declining
ASIANPAINT,Mar 2022,22.335650159281784,0.114900086880973,50.56842105263158,1.2675755727850857,1.9773095623987036,2022,-2.7072984585536126,0.0295494699826441,-2.214187643020594,0.2008597781400352,0.26231112148819524,-1,0,-1,1,-1,Declining
ASIANPAINT,Mar 2023,26.23186593296648,0.1208729364682341,43.47222222222222,1.3378719112455877,1.430274135876043,2023,3.8962157736846947,0.005972849587261103,-7.096198830409357,0.07029633846050198,-0.5470354265226607,1,0,-1,0,0,Declining
ASIANPAINT,Mar 2024,29.677488252883386,0.1321016659547202,37.0,1.187084044011906,1.043540842029507,2024,3.4456223199169074,0.011228729486486094,-6.472222222222221,-0.15078786723368176,-0.386733293846536,1,0,-1,-1,-1,Declining
AXISBANK,Mar 2013,15.6191567645817,8.93461608058387,1.268966569989315,0.0798190029304846,0.3089399497972581,2013,,,,,,0,0,0,0,0,Declining
AXISBANK,Mar 2014,16.194395249505156,8.680070840712574,1.3023632680621202,0.0793089167852983,0.2412351238340302,2014,0.5752384849234566,-0.2545452398712964,0.03339669807280532,-0.0005100861451863004,-0.06770482596322788,0,1,0,0,1,Improving
AXISBANK,Mar 2015,16.369663396293575,9.046652873256358,1.3301852958756724,0.0759326517465216,0.2038597444957868,2015,0.17526814678841873,0.36658203254378385,0.02782202781355214,-0.0033762650387767074,-0.03737537933824339,0,-1,0,0,-1,Declining
AXISBANK,Mar 2016,15.355029033402417,8.815511865419444,1.4264219400277451,0.0750164260862721,0.1702334630350194,2016,-1.014634362891158,-0.23114100783691427,0.09623664415207278,-0.0009162256602495006,-0.033626281460767404,0,1,0,0,1,Improving
AXISBANK,Mar 2017,6.525363604114934,9.3550372472508,2.0364382858609185,0.0728450827688392,0.8969828757814623,2017,-8.829665429287484,0.539525381831357,0.6100163458331733,-0.0021713433174328917,0.7267494127464429,-1,-1,0,0,-2,Strong Decline
AXISBANK,Mar 2018,0.4298596726213652,9.522715591757908,2.634722348864776,0.0650558545295387,0.0,2018,-6.095503931493568,0.16767834450710772,0.5982840630038577,-0.007789228239300505,-0.8969828757814623,-1,-1,0,0,-2,Strong Decline
AXISBANK,Mar 2019,6.898026606884752,10.501106162060116,2.068164508758568,0.0675465514233839,0.128287363694676,2019,6.468166934263387,0.9783905703022082,-0.5665578401062081,0.002490696893845193,0.128287363694676,1,-1,0,0,0,Declining
AXISBANK,Mar 2020,1.8844104702339584,9.234850590687978,2.256935058248053,0.0675039229548903,0.0,2020,-5.013616136650794,-1.2662555713721382,0.1887705494894849,-4.262846849359403e-05,-0.128287363694676,-1,1,0,0,0,Declining
AXISBANK,Mar 2021,6.359441666505782,8.210427244821128,2.588796477495108,0.0632824011868072,0.0,2021,4.475031196271823,-1.0244233458668504,0.33186141924705526,-0.004221521768083103,0.0,1,1,0,0,2,Improving
AXISBANK,Mar 2022,11.01377461716035,8.632964375406939,1.9684646212469612,0.0563456959856294,0.0153550863723608,2022,4.654332950654568,0.42253713058581077,-0.620331856248147,-0.006936705201177798,0.0153550863723608,1,-1,0,0,0,Declining
AXISBANK,Mar 2023,7.381666037401469,8.876784737365254,1.8019575048008425,0.0633463699533924,0.0313152400835073,2023,-3.6321085797588806,0.24382036195831525,-0.1665071164461187,0.0070006739677630075,0.0159601537111465,-1,-1,0,0,-2,Strong Decline
AXISBANK,Mar 2024,15.832712405189048,8.249122739980766,1.6907138401212014,0.0720367478374617,0.0040223643457624,2024,8.45104636778758,-0.6276619973844877,-0.11124366467964109,0.008690377884069289,-0.0272928757377449,1,1,0,0,2,Improving
BAJAJ-AUTO,Mar 2013,38.84686918784873,0.0143831370117792,3656.0,1.5840056953013764,1.3405681455473986,2013,,,,,,0,0,0,0,0,Declining
BAJAJ-AUTO,Mar 2014,33.24481164551982,0.0058030884233303,4163.0,1.3154559707342566,1.272189349112426,2014,-5.6020575423289145,-0.0085800485884489,507.0,-0.2685497245671198,-0.06837879643497247,-1,0,1,-1,-1,Declining
BAJAJ-AUTO,Mar 2015,27.273546642631818,0.0100946372239747,688.0,1.3525616935988976,1.5862524785194978,2015,-5.971265002888,0.0042915488006444,-3475.0,0.03710572286464098,0.3140631294070717,-1,0,-1,0,-2,Strong Decline
BAJAJ-AUTO,Mar 2016,28.96576319543509,0.008416547788873,4793.0,1.3093967517401393,0.9603545924649102,2016,1.6922165528032735,-0.0016780894351017001,4105.0,-0.0431649418587583,-0.6258978860545876,0,0,1,0,1,Improving
